"Kod";"Nazwa";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2010..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2011..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2012..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2013..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2014..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2015..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2016..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2017..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2018..z³.";"gminy.³¹cznie.z.miastami.na.prawach.powiatu.pozosta³e.dochody...œrodki.na.dofinansowanie.w³asnych.zadañ.pozyskane.z.innych.Ÿróde³...inwestycyjne.2019..z³."
1817011;"Sanok (1)";3329484,34;9309471,93;5045561,16;5012378,82;1581379,37;3399452,3;124446,65;4834309,32;3198269,37;17483958,84
1817022;"Besko (2)";2170384,42;933526,17;0;0;0;0;0;0;0;0
1817032;"Bukowsko (2)";0;851219;0;415910,55;208355,6;0;0;0;0;0
1817042;"Komañcza (2)";0;0;0;0;0;0;319710,6;0;0;0
1817052;"Sanok (2)";1370840,96;0;1111988,1;0;0;0;0;0;0;186475,95
1817062;"Tyrawa Wo³oska (2)";171309;0;83037;0;0;0;0;0;0;7900
1817073;"Zagórz (3)";2579009,78;1141440,9;2207517,1;8287150,08;0;0;40000;39542,12;0;6326,5
1817082;"Zarszyn (2)";1546103,71;1195495,67;1767315,14;2552358,41;638905,02;2354668,29;0;1897572,58;1222585,88;313734
1818011;"Stalowa Wola (1)";1778570,98;0;0;0;0;32066,49;0;365004,71;0;0
1818022;"Bojanów (2)";853774,26;486771;655687;1305541,23;1757046,01;1347276;0;0;1059429;939059
1818032;"Pysznica (2)";4321396,31;2288626,03;663123;0;475419,69;736313;0;0;0;0
1818042;"Radomyœl nad Sanem (2)";0;287773,53;0;0;28000;15000;0;12000;1503335;748693
1818052;"Zaklików (2)";0;226039;0;219511;;;;;;
1818053;"Zaklików (3)";;;;;0;0;0;288425,93;2778128,5;136703,79
1818062;"Zaleszany (2)";619222,92;233632,5;294220,11;44837,4;25000;274698;0;0;58000;392934
1819012;"Czudec (2)";0;0;0;0;0;0;0;0;0;408068,3
1819022;"Frysztak (2)";0;0;0;0;0;0;0;197558,33;1499694,16;-359286,27
1819032;"Niebylec (2)";0;0;0;0;215000;0;0;0;1187046,55;523884,74
1819043;"Strzy¿ów (3)";1470554,4;4009530,53;670415,16;5000;499040,49;253282;77000;111201;0;0
1819052;"Wiœniowa (2)";0;0;525273;184268,61;2665780,3;2503007,94;2077,16;544866,16;1876884,97;2440704,84
1820013;"Baranów Sandomierski (3)";0;412376,04;0;0;54487,63;0;0;0;849502,53;46563,08
1820022;"Gorzyce (2)";1764969,45;0;0;0;0;0;0;0;961041,96;13638,5
1820032;"Grêbów (2)";175292,75;196347;3596152;0;0;0;0;0;248672,79;630501,88
1820043;"Nowa Dêba (3)";1172718,2;0;23500;22000;0;630000;1074900;227100;763655,46;373868,98
1821012;"Baligród (2)";227714;0;183377,92;10000;243433,12;385554,53;0;0;0;684760,9
1821022;"Cisna (2)";513640,97;1279170,71;96662;125447,65;479138,11;30151,2;0;51819,81;1500;3020003,55
1821033;"Lesko (3)";9776300,85;5007639,31;3687471,59;67911,57;4411298,64;5876583,66;1280862,2;4607055,08;273803,89;1792227,95
1821042;"Olszanica (2)";0;316712;436925;1057275,79;250892,78;270306,52;25000;0;0;30000
1821052;"Solina (2)";2159285,4;1549321,05;3348067,85;449117,87;4107952,91;633956,74;70000;9910822,67;3278357,56;4880396,28
1861011;"Krosno (1)";1206763,2;315640,46;0;570846,44;893385,6;39293,41;0;1190912,49;0;0
1862011;"Przemyœl (1)";121185,11;4022487,8;0;256250,2;0;9000;1049896,18;943175,85;0;580234,48
1863011;"Rzeszów (1)";6924471,62;1479074,62;599,36;6000;250000;850000;419000;2e+05;0;3394789,71
1864011;"Tarnobrzeg (1)";6208885,97;42779607,21;12579216,16;25048009,5;26332490,84;5055037,54;7602200,64;8979743,28;9988602,83;618459,31
2001011;"Augustów (1)";8005,28;1726022,89;10216,4;2640332,1;2387978,26;614507,69;0;0;0;0
2001022;"Augustów (2)";0;0;432010,68;725085,71;456813,04;5240;1950;17962,94;569144,48;185,18
2001032;"Barg³ów Koœcielny (2)";0;0;0;0;0;417398,74;213879,76;0;720477,74;35381,41
2001043;"Lipsk (3)";0;0;0;0;0;0;0;0;255748,38;3888,89
2001052;"Nowinka (2)";0;0;0;0;0;13500;13225;0;0;0
2001062;"P³aska (2)";717072,82;2935812;-52850;-25350;-30250;-11400;-6500;-2450;29550;365255,92
2001072;"Sztabin (2)";0;4198;0;58436;13000;19600;18500;0;0;0
2002013;"Choroszcz (3)";344877;2591904,52;801123,12;2350338,14;397847,44;1225;0;0;0;4826,7
2002023;"Czarna Bia³ostocka (3)";0;0;0;0;0;0;2000;526780,81;118993,36;58408,97
2002032;"Dobrzyniewo Du¿e (2)";0;3365996,97;1331785;522931,21;540698,12;784274;0;0;0;0
2002042;"Gródek (2)";0;0;0;0;0;0;0;0;0;0
2002052;"Juchnowiec Koœcielny (2)";800;2813207;1903217,9;110753,2;48900;0;176600;220023,5;96658,29;49680
2002063;"£apy (3)";0;0;0;52284,81;22379,35;0;0;0;0;0
2002073;"Micha³owo (3)";0;0;0;0;0;0;60000;0;0;0
2002082;"Poœwiêtne (2)";469331;849885;486423;0;125000;0;0;0;0;0
2002093;"Supraœl (3)";2124715;1716408;140155;838530,93;987799,22;1283325;1504202,64;211228,65;70,32;0
2002103;"Sura¿ (3)";1207977,75;83473,97;124568,09;226035,5;786953,59;263357,67;92069,14;0;53446,33;681488,68
2002112;"Turoœñ Koœcielna (2)";115951;3088408,23;2269433,29;876669,81;1051541,26;3244826,67;527548,77;378770,09;502783,8;54694,53
2002123;"Tykocin (3)";0;0;0;0;0;0;0;0;0;0
2002133;"Wasilków (3)";0;1932645;832755,15;0;0;49976,09;0;401000;2272215,93;10289212,26
2002143;"Zab³udów (3)";1087048,48;1127044,98;796874,19;55779,06;200915,31;0;0;0;0;0
2002152;"Zawady (2)";0;820399,22;2087422,55;567563;0;0;0;0;0;0
2003011;"Bielsk Podlaski (1)";0;0;0;0;0;0;0;12195,12;32407,2;875765,13
2003021;"Brañsk (1)";7615,86;1253214;131307,04;293044;546405;0;0;0;0;0
2003032;"Bielsk Podlaski (2)";0;1951691;532665;54990;1001857,32;0;375000;0;0;0
2003042;"Boæki (2)";269717;1469228,58;977786;54499,35;1648053;105000;0;0;1e+05;0
2003052;"Brañsk (2)";0;8862,85;1119424,56;924679,02;629875,04;3363904,66;0;0;10000;974559,26
2003062;"Orla (2)";1781509;312633;0;752049;0;186178,27;0;0;0;47056
2003072;"Rudka (2)";533508,99;2762050,74;1718605,19;558709,5;0;0;0;0;0;0
2003082;"Wyszki (2)";0;1690497,24;91064,86;105620,37;291758;0;0;0;323715,36;0
2004011;"Grajewo (1)";0;0;0;915896,82;0;0;0;0;825891,52;1750411,45
2004022;"Grajewo (2)";278048,56;305000;485000;0;954744,87;160789,27;30000;90046,6;667278,22;0
2004032;"Radzi³ów (2)";1388075,28;4686041,23;4407,69;0;0;0;0;0;414100,96;0
2004043;"Rajgród (3)";590906,26;0;4500;0;0;42041,2;0;0;0;725000,95
2004053;"Szczuczyn (3)";0;1628202;2000;17405,15;1000;310036,59;565821,3;0;525739,6;26286,55
2004062;"W¹sosz (2)";0;320596,66;0;0;0;285017;80000;0;473150;0
2005011;"Hajnówka (1)";8364696,99;143400;11800;205400;834906,6;324000;0;22556,13;581464,66;324838,64
2005022;"Bia³owie¿a (2)";1000;4065;129014;320570,74;90400;0;11000;7967,4;726594,3;93877,97
2005032;"Czeremcha (2)";333789;1023701,99;207821,99;24044,24;91416,59;3757964,48;0;0;190507,28;150948,1
2005042;"Czy¿e (2)";998760;854936,89;699934;9640;720827;0;0;0;0;0
2005052;"Dubicze Cerkiewne (2)";370076,47;1725640,62;81647,04;1156775,11;144473,88;1208265,41;5268,24;310560,96;1197504,16;665214,87
2005062;"Hajnówka (2)";0;3996908;0;285154,3;207870,51;203059,56;0;83000;211890,07;876171,58
2005073;"Kleszczele (3)";0;649609;1025489,23;1391414,34;510812;0;0;21788,4;1464;631288,22
2005082;"Narew (2)";258573;472218;44256;0;1259934,21;647153;5000;24420;213001;276639,3
2005092;"Narewka (2)";1772045,66;1157612,29;1148424,29;2512427,56;4267506,06;4401008,66;3377,22;13990;0;565713,63
2006011;"Kolno (1)";0;0;0;0;7368,99;18032,48;0;0;0;0
2006022;"Grabowo (2)";0;94375;0;0;0;0;0;0;0;0
2006032;"Kolno (2)";309760;1250571;0;1723851,57;684451,65;1975168,48;0;81000;300248,41;5122,61
2006042;"Ma³y P³ock (2)";370829;633147;107517;0;0;0;0;15545,92;0;419967,58
2006053;"Stawiski (3)";0;0;0;0;0;132811,11;0;22927,2;0;364675,46
2006062;"Turoœl (2)";386932;995644,76;0;0;0;0;0;0;0;0
2007013;"Jedwabne (3)";657184,26;416014;3089762;5300;0;0;0;0;287366,85;252220,5
2007022;"£om¿a (2)";162036;0;9300;0;1467870,77;0;658,6;16495,04;851789,02;2339084,85
2007032;"Miastkowo (2)";416951;305607;95982;0;0;0;0;0;0;0
2007043;"Nowogród (3)";0;0;0;0;0;0;0;0;0;548894,42
2007052;"Pi¹tnica (2)";0;0;1445965;331970;0;0;0;0;0;0
2007062;"Przytu³y (2)";0;601431;0;14600;0;367980;0;0;534514,58;696860,02
2007072;"Œniadowo (2)";0;309161;1055414,54;683000;43000;0;0;3e+05;627809,37;5751,41
2007082;"Wizna (2)";129216;331375;310975;305335;0;0;0;0;0;0
2007092;"Zbójna (2)";1664147,53;2282;0;0;427456;94735;2601,64;45325,5;811610,7;0
2008013;"Goni¹dz (3)";1914063,38;515187,31;241950,04;96997,72;1729577,03;5250;0;32294,29;1797484,92;1959,03
2008022;"Jasionówka (2)";0;56610;0;0;145706,84;0;0;37161;509774,95;349543,55
2008032;"Jaœwi³y (2)";0;146072;0;40757;0;0;40500;50000;50000;0
2008043;"Knyszyn (3)";288106;28000;0;0;0;0;0;0;499703,52;78228,9
2008052;"Krypno (2)";0;697588,51;176023,34;1278410,91;727924,69;838427,58;18457,77;14206,5;500926,7;82954,8
2008063;"Moñki (3)";0;1582996,38;0;49119;0;175800;0;0;604801,75;0
2008072;"Trzcianne (2)";106029;1478423;435769;5091;818174,24;2166252;0;0;50000;635258,94
2009011;"Sejny (1)";0;0;0;0;0;0;12800;0;0;0
2009022;"Giby (2)";0;8437;0;0;0;0;0;0;0;2e+05
2009032;"Krasnopol (2)";0;0;0;0;0;94799,41;0;0;0;0
2009042;"Puñsk (2)";66884,71;0;0;0;0;0;0;0;0;0
2009052;"Sejny (2)";0;0;0;0;0;0;0;17850;0;0
2010011;"Siemiatycze (1)";1700000;0;41237,15;0;0;651709;0;75000;92631,94;206904,45
2010023;"Drohiczyn (3)";4247,3;6545636,3;4034919,59;2659419,22;2742858,02;253090;0;0;731154,4;369262,08
2010032;"Dziadkowice (2)";0;150848;0;0;0;0;0;0;302135,07;50000
2010042;"Grodzisk (2)";5e+05;0;0;0;0;0;0;0;554004,77;0
2010052;"Mielnik (2)";0;0;0;0;0;0;0;0;107604,01;0
2010062;"Milejczyce (2)";0;0;0;262918,19;934238,98;0;0;0;3700;152874,12
2010072;"Nurzec-Stacja (2)";0;1777902,89;178219,88;0;64745,34;2607665,13;0;0;0;50000
2010082;"Perlejewo (2)";181775,49;4655422,09;596214,56;338561;0;0;0;0;830694;79782,5
2010092;"Siemiatycze (2)";251307,3;3192315,51;235937,25;69805,25;161891,67;2279493,41;0;0;0;50000
2011013;"D¹browa Bia³ostocka (3)";70310,02;0;0;0;0;0;0;6000;15000;0
2011022;"Janów (2)";0;0;0;0;0;0;5584;0;0;0
2011032;"Korycin (2)";0;0;0;0;0;0;0;0;0;0
2011043;"Krynki (3)";23942,89;298177,41;50198;1026565;376853,84;312245,19;8477,4;0;357870,88;477905,02
2011052;"KuŸnica (2)";0;0;0;0;0;0;0;124050;0;205237,46
2011062;"Nowy Dwór (2)";0;0;0;0;229226,08;81043,18;0;0;0;0
2011072;"Sidra (2)";959902,22;822864,62;1077850,44;429124;695050;260279,17;0;0;63498;168807
2011083;"Sokó³ka (3)";1665867,32;0;0;0;0;0;0;0;0;409557,63
2011093;"Suchowola (3)";3000;3790;0;0;0;72046,4;247406,92;0;92396,25;17400
2011102;"Szudzia³owo (2)";2e+05;915898;0;0;513231;19649;0;0;0;57316
2012012;"Baka³arzewo (2)";0;0;220949,52;0;331815,25;50000;0;0;0;0
2012022;"Filipów (2)";0;0;462112,42;269943;0;0;0;0;0;0
2012032;"Jeleniewo (2)";0;0;0;0;0;93569,28;0;0;0;0
2012042;"Przeroœl (2)";0;4e+05;510000;135000;0;0;0;0;280760,89;0
2012052;"Raczki (2)";1275764;0;0;0;0;0;0;0;0;0
2012062;"Rutka-Tartak (2)";399592;530156,97;37140,63;0;0;0;0;0;0;0
2012072;"Suwa³ki (2)";0;0;571818,11;0;0;0;14285,99;0;0;0
2012082;"Szypliszki (2)";621166;0;0;0;0;0;0;0;0;0
2012092;"Wi¿ajny (2)";0;0;0;0;0;0;0;0;0;0
2013011;"Wysokie Mazowieckie (1)";406510;0;0;0;0;293817,21;0;180000;0;402777,29
2013023;"Ciechanowiec (3)";1700721,18;3324639,92;4280999,23;1748199,78;952710,53;6068852,2;282027,91;0;0;0
2013032;"Czy¿ew-Osada (2)";463387,5;;;;;;;;;
2013033;"Czy¿ew (3)";;4028151,33;1193319,47;1383540,25;2034948;476543;0;0;0;280000
2013042;"Klukowo (2)";5e+05;262201;91000;60000;69753,67;331043,19;18390,01;13000;0;0
2013052;"Kobylin-Borzymy (2)";0;1027807;60000;852908,41;1304993,65;0;8750;0;0;0
2013062;"Kulesze Koœcielne (2)";290313;64715;301488,83;111145,1;492764,88;0;0;0;0;0
2013072;"Nowe Piekuty (2)";0;0;0;0;0;0;0;0;0;0
2013082;"Soko³y (2)";898649,35;941275,46;1210841,5;18508,88;0;628340;0;0;0;0
2013093;"Szepietowo (3)";288220;1237899;0;0;0;0;0;0;0;0
2013102;"Wysokie Mazowieckie (2)";52448;2973178;200713,51;40350,76;489628;644924,12;26581,12;0;0;52275
2014011;"Zambrów (1)";3795716,22;12776645,49;1580840,73;843821,03;0;0;0;0;642801,64;0
2014022;"Ko³aki Koœcielne (2)";275174,11;0;0;0;431132,64;826799,57;4446,88;800;375634,08;1439325,3
2014032;"Rutki (2)";0;0;15825;0;0;0;0;0;0;0
2014042;"Szumowo (2)";196640;292080;606604;0;0;0;0;123000;0;1400000
2014052;"Zambrów (2)";0;0;594000;0;312000;0;2000;10000;0;453816,11
2061011;"Bia³ystok (1)";1503412,3;202925,49;212137,17;889048,35;811381,38;674465,55;685755,8;47355;1503642,24;578320,43
2062011;"£om¿a (1)";0;0;0;21000;56500;4440;0;0;460882,75;0
2063011;"Suwa³ki (1)";7264693,68;5641792,79;0;0;0;10000;0;1480487,98;2678514,35;5050257,66
2201012;"Borzytuchom (2)";0;0;0;0;0;0;0;0;0;0
2201023;"Bytów (3)";2131396,73;113221,37;0;257973,98;89507,6;1500;94990,75;193362,32;327279,57;61633,8
2201032;"Czarna D¹brówka (2)";14044;504973,2;299640,9;2000;63713,66;130522,3;152352,37;85155,57;76820,02;150891,79
2201042;"Ko³czyg³owy (2)";125701,92;0;0;0;0;0;0;0;0;20000
2201052;"Lipnica (2)";1745018,88;3493714,31;104100,78;30000;35000;50000;0;90000;50000;85000
2201063;"Miastko (3)";19520,21;1389244,69;0;123001,76;1023017;332962;0;501937,86;211039,35;50000
2201072;"Parchowo (2)";0;907438;12872,95;766541,56;782390,73;1998686,41;0;0;88811,67;9848,38
2201082;"Studzienice (2)";434609,56;1951376,13;1215684,13;699473,93;703563,68;1094943,12;0;0;44630,55;2392717,41
2201092;"Trzebielino (2)";0;0;0;0;68487,46;0;0;0;0;0
2201102;"Tuchomie (2)";946129,71;785634,66;3084988,39;309409,28;1090008;2483915,78;0;80000;1868023,92;8248,02
2202011;"Chojnice (1)";0;0;0;0;0;0;0;0;0;0
2202023;"Brusy (3)";0;901778;0;15000;0;372088,99;1170,2;12850;1947260,17;596632,9
2202032;"Chojnice (2)";0;5e+05;431313,69;0;0;0;124320;0;496961;914318,54
2202043;"Czersk (3)";2765596,46;0;0;0;50209,88;161690,39;689789,48;400;50000;578346,78
2202052;"Konarzyny (2)";1491313,4;14000;748000,25;1877366,97;776615,8;993524,31;0;0;0;136233,18
2203011;"Cz³uchów (1)";2003019,87;841343,23;0;0;0;0;0;0;0;0
2203023;"Czarne (3)";2748361,86;5e+05;84815;83253,47;467050,82;0;1031977,28;0;796103,76;20000
2203032;"Cz³uchów (2)";804839,2;2741653,01;1290648,81;4272682,12;220888,25;1006409,6;0;0;47700;50000
2203043;"Debrzno (3)";1272387,23;6995282,4;3231292,54;0;0;0;0;0;68320,46;620308,65
2203052;"Kocza³a (2)";0;2354086,71;937082,36;804207;395276;139423;0;69700;0;0
2203062;"Przechlewo (2)";1711155,89;2367896,45;1618910,58;16130,37;48292,12;0;458415,48;0;0;0
2203072;"Rzeczenica (2)";1177890,93;5424294,64;1629367,14;201771,1;550549,76;482795;68758,71;252990;0;50000
2204011;"Pruszcz Gdañski (1)";231522,71;3e+05;0;0;0;0;0;0;0;0
2204022;"Cedry Wielkie (2)";2348243,08;2245894,95;613187,23;0;1e+05;0;0;0;0;0
2204032;"Kolbudy (2)";327772,78;222747,35;60408,96;253533,83;29468,99;41943,51;0;62428,45;22154,35;116073,6
2204042;"Pruszcz Gdañski (2)";0;1222213;960839,45;76803;648965;184185;0;0;0;19506,09
2204052;"Przywidz (2)";0;0;312501,98;0;0;0;76850,4;0;40000;488590,6
2204062;"Pszczó³ki (2)";8000;1009383;326240;863687,54;1596271;612096;0;0;0;0
2204072;"Suchy D¹b (2)";0;124119,4;28290;253307,34;0;0;0;37638;46915;0
2204082;"Tr¹bki Wielkie (2)";0;0;0;0;0;30000;0;0;0;0
2205012;"Chmielno (2)";0;0;0;0;0;0;0;0;0;0
2205023;"Kartuzy (3)";0;0;89500;0;0;0;0;0;0;0
2205032;"Przodkowo (2)";110000;869001;100300;130000;0;3302603;0;1e+05;2253273,94;2e+05
2205042;"Sierakowice (2)";4e+05;1057317,66;2e+05;0;0;20000;0;0;0;0
2205052;"Somonino (2)";0;0;0;0;42000;0;24169,5;0;50000;278000
2205062;"Stê¿yca (2)";2282345,5;1456642,85;2004120,25;242809,94;795445,68;2846619,34;2951734,35;4543327,09;983888,5;380845,4
2205072;"Sulêczyno (2)";1076427,77;70000;110833;512919,49;880000;50000;0;0;0;0
2205083;"¯ukowo (3)";831677;8305;2400;11000;49200;132105;60152,02;340720;0;80000
2206011;"Koœcierzyna (1)";0;28000;63000;165000;36000;109510,56;607770,18;613350,49;1008054,37;511058,07
2206022;"Dziemiany (2)";20270;501607,87;147333,35;0;0;0;0;48867,01;1392505,25;1e+05
2206032;"Karsin (2)";0;206891;499395,35;518931,9;389780;6118338;141986,38;0;440166,53;297676,57
2206042;"Koœcierzyna (2)";349451;0;320000;206061,06;265230,84;331106,24;2e+05;1e+05;0;435755,86
2206052;"Liniewo (2)";59000;339509;270526;0;0;0;0;0;0;0
2206062;"Lipusz (2)";0;254964;604344;1405646,83;322881,64;1257184;0;0;1428000;0
2206072;"Nowa Karczma (2)";0;0;0;0;0;0;0;0;56369;0
2206082;"Stara Kiszewa (2)";0;0;0;0;0;0;0;0;0;0
2207011;"Kwidzyn (1)";5e+05;0;0;0;0;0;0;459933,49;218449,83;0
2207022;"Gardeja (2)";843558,52;2241029,6;739507,29;66064;345957,24;449722,41;15000;0;0;0
2207032;"Kwidzyn (2)";315123,66;433468,29;594,55;69,58;105,57;0;0;0;0;0
2207043;"Prabuty (3)";401780,5;1513224,72;530041,51;287828;15000;0;0;0;0;0
2207052;"Ryjewo (2)";0;0;0;0;0;0;0;0;0;0
2207062;"Sadlinki (2)";689173;141002,89;506882;61678,58;353720,68;1211141,74;0;0;21105;0
2208011;"Lêbork (1)";50000;0;0;0;0;10000;0;0;0;0
2208021;"£eba (1)";0;1500;0;24000;0;0;0;0;0;0
2208032;"Cewice (2)";0;0;24390,24;560325,85;39948,23;0;0;0;0;0
2208042;"Nowa Wieœ Lêborska (2)";5671;32397,45;0;0;0;57785;60885;0;0;1350000
2208052;"Wicko (2)";0;0;394637,71;1e+05;0;0;0;0;0;0
2209011;"Malbork (1)";256721,32;1366634,15;0;0;0;0;0;0;0;0
2209032;"Lichnowy (2)";290702,35;0;85200,72;0;0;0;4700;0;0;167685,84
2209042;"Malbork (2)";0;175425;200992;0;0;1802,24;0;0;112965;0
2209062;"Mi³oradz (2)";0;0;0;0;0;0;0;0;0;0
2209073;"Nowy Staw (3)";976717,65;2868511,5;1676251,33;0;450885,52;0;0;0;0;0
2209082;"Stare Pole (2)";268429,43;14493,58;10000;0;130544,25;0;13700;0;34940,72;293964,52
2210011;"Krynica Morska (1)";0;0;0;0;0;12915;0;551027,7;0;36000
2210023;"Nowy Dwór Gdañski (3)";967230,53;800657,57;139615,02;0;0;223687,74;836487,5;0;0;0
2210032;"Ostaszewo (2)";0;382149;0;0;0;0;0;0;5e+05;0
2210042;"Stegna (2)";0;0;0;0;0;0;0;207924,52;311886,78;0
2210052;"Sztutowo (2)";0;7000;0;0;0;0;0;0;484605,12;137295,67
2211011;"Hel (1)";6547340,88;6666342,01;0;0;0;0;0;0;0;0
2211021;"Jastarnia (1)";1163851,68;5032167,22;-291180,04;549260,9;1050385,43;855666,06;0;;;
2211023;"Jastarnia (3)";;;;;;;;0;0;0
2211031;"Puck (1)";0;8000;0;0;0;0;0;0;0;20000
2211041;"W³adys³awowo (1)";0;0;0;0;701642,73;;;;;
2211043;"W³adys³awowo (3)";;;;;;368234;1200344,63;959219,51;121413,51;1486015,79
2211052;"Kosakowo (2)";0;643413,95;0;0;0;0;0;0;0;0
2211062;"Krokowa (2)";29383,7;8000;120000;1169987,62;0;4e+05;326600;0;0;30000
2211072;"Puck (2)";0;686031,79;1043920;0;0;0;0;0;0;0
2212011;"Ustka (1)";0;0;0;0;0;501623,6;620753,08;0;1124437,48;0
2212022;"Damnica (2)";164216;183269;0;820016,18;0;138040;210037,33;231828,8;0;0
2212032;"Dêbnica Kaszubska (2)";3e+05;14400;4000;0;0;4500;45731,26;861;0;6393,74
2212042;"G³ówczyce (2)";0;0;0;0;0;0;0;0;0;0
2212053;"Kêpice (3)";284227,03;0;262040,17;1200;344997,83;309328,75;1247505,63;1324031,53;220900;216600
2212062;"Kobylnica (2)";1286876,29;1629948,47;1115085,86;1892887,22;1108953,71;1698579,13;193280,87;325847,37;487703,92;1450607,66
2212072;"Potêgowo (2)";0;0;385558,38;0;0;0;0;399307,73;0;0
2212082;"S³upsk (2)";275738,76;200987,09;45573,7;1038578,75;133757,41;399619,31;1422524,61;50174,3;1610749,94;0
2212092;"Smo³dzino (2)";0;0;545126,04;0;411228,13;505222,29;0;0;0;0
2212102;"Ustka (2)";223779,72;332869;5374451,84;5481285,04;2160603,64;5051838,48;1109337,84;0;0;0
2213011;"Czarna Woda (1)";0;0;0;0;;;;;;
2213013;"Czarna Woda (3)";;;;;0;0;0;0;0;852481,1
2213021;"Skórcz (1)";0;0;0;10000;0;0;0;0;0;0
2213031;"Starogard Gdañski (1)";783929;0;0;262601,63;634146,35;201000;77891,24;614864,76;0;1504137,29
2213042;"Bobowo (2)";0;0;0;549840;1419776;254942;0;0;0;44525,26
2213052;"Kaliska (2)";0;0;0;0;0;0;0;0;0;670127,34
2213062;"Lubichowo (2)";0;0;0;0;0;0;0;0;0;0
2213072;"Osieczna (2)";0;200271;0;0;0;0;0;0;0;0
2213082;"Osiek (2)";0;98828;0;77304,85;43709;0;0;0;0;27748,8
2213093;"Skarszewy (3)";0;0;0;0;0;0;0;456273,33;0;0
2213102;"Skórcz (2)";1133275,3;570273;0;2000;0;174586;0;0;0;0
2213112;"Smêtowo Graniczne (2)";728621,84;1311035,55;639256;0;364700;1757889;0;0;0;0
2213122;"Starogard Gdañski (2)";570615,32;918502,68;782077;1947605,57;1361240,32;1378571;0;0;0;212691
2213132;"Zblewo (2)";3e+05;0;0;0;0;0;0;146107,32;0;0
2214011;"Tczew (1)";405218,86;421232,61;0;1340089;0;0;0;0;0;0
2214023;"Gniew (3)";0;0;380459,05;153449,54;1333708,01;1081706,26;0;0;0;0
2214032;"Morzeszczyn (2)";0;1126538;0;0;0;0;0;0;0;0
2214043;"Pelplin (3)";0;1049047,3;0;0;0;546999,33;5e+05;20000;0;0
2214052;"Subkowy (2)";0;0;0;0;0;0;0;0;0;0
2214062;"Tczew (2)";0;0;0;0;0;0;0;0;0;0
2215011;"Reda (1)";0;0;0;260000;614149,08;5252590,92;0;0;0;0
2215021;"Rumia (1)";0;0;0;0;1289535,92;977306,42;305086,09;195960,71;341400;1751618,5
2215031;"Wejherowo (1)";0;0;0;0;0;1231561,68;0;0;0;0
2215042;"Choczewo (2)";468891,75;2111997,02;21124;2414525;217258,29;1971143,17;2000;400811,39;88311;431000
2215052;"Gniewino (2)";2408470;0;478529,75;0;0;0;0;0;0;3e+05
2215062;"Linia (2)";1400010,78;2843804,14;281502,26;0;0;338769,85;0;0;0;0
2215072;"Luzino (2)";0;0;0;0;0;0;0;7000;0;0
2215082;"£êczyce (2)";66635,17;577654,04;1070804,04;428145,64;690997,88;2376520,56;308,43;852078,99;531018,35;362024,94
2215092;"Szemud (2)";0;0;0;0;0;0;0;0;0;0
2215102;"Wejherowo (2)";785156,39;757522,02;101653,8;153265;13600;40000;65000;314649,53;99054;610712,75
2216013;"Dzierzgoñ (3)";144576,65;28100;0;10000;0;638137,81;0;0;0;0
2216022;"Miko³ajki Pomorskie (2)";228604,59;852123,98;0;0;184385,71;0;0;0;88518,08;210434,41
2216032;"Stary Dzierzgoñ (2)";0;0;0;200;0;0;0;0;0;0
2216042;"Stary Targ (2)";35114,79;0;225653,35;0;0;0;0;0;0;451975,6
2216053;"Sztum (3)";0;0;1000;0;0;0;0;0;0;284712,29
2261011;"Gdañsk (1)";3556242,82;7369232,07;3203184,95;4080807,9;3769761,71;3932758,63;689567,99;4762407,41;1423104,14;728113,52
2262011;"Gdynia (1)";21142,27;12960;0;0;918554,55;30010;5551,7;18400;53395,41;122570,47
